33.553,33.652,33.68,33.82,33.664,33.705,33.771,33.721,33.713,33.746,33.996,33.787,33.693,33.668,33.701,33.594,33.396,33.186,32.901,32.677,32.474,32.482,32.433,32.503,32.715,32.624,32.822,32.764,32.735,32.81,32.851,32.798,32.744,32.785,32.661,32.818,32.818,33.108,33.025,33.178,33.219,33.248,33.401,33.429,33.664,33.734,33.619,33.643,33.709,33.335,33.499,33.347,33.355,33.302,33.368,33.145,33.372,33.153,33.256,33.124,32.901,33.178,33.244,33.199,33.31,33.442,33.372,33.499,33.746,33.873,33.886,33.693,33.914,33.689,33.779,33.553,33.836,33.425,33.087,32.976,32.669,32.615,32.798,32.541,32.673,32.822,32.707,32.793,32.702,32.901,32.889,32.818,32.889,32.914,32.856,32.698,32.851,32.835,32.909,32.889,32.798,32.665,32.748,32.777,33.108,33.487,33.709,33.877,33.82,33.976,34.172,34.009,34.005,33.738,33.454,33.528,33.108,33.388,33.24,33.236,33.368,33.285,33.186,32.934,33.174,32.988,32.967,32.963,32.918,32.992,33.0,32.947,32.864,33.017,32.856,32.885,32.872,32.868,32.673,32.843,32.967,33.025,33.017,32.938,33.009,32.856,32.81,32.876,32.661,32.86,32.773,32.69,32.785,32.756,32.59,32.818,32.578,32.595,32.702,32.487,32.553,32.391,32.229,32.183,32.162,31.95,31.946,32.087,32.216,31.991,32.012,32.304,32.208,32.383,32.503,32.764,33.1,33.471,33.487,33.68,33.68,33.619,33.647,33.627,33.61,33.553
33.746,33.873,33.906,33.927,33.783,33.808,33.775,33.816,33.758,33.569,33.927,33.918,33.799,33.647,33.429,33.306,33.347,32.963,32.831,32.549,32.566,32.566,32.399,32.287,32.516,32.47,32.595,32.644,32.723,32.735,32.756,32.752,32.665,32.715,32.727,32.86,32.744,32.984,32.992,33.046,33.145,33.413,33.429,33.705,33.627,33.82,33.68,33.59,33.475,33.483,33.561,33.541,33.335,33.285,33.368,33.223,33.306,33.141,33.141,33.058,33.153,33.145,33.153,33.112,33.133,33.405,33.318,33.364,33.396,33.701,33.462,33.705,33.734,33.61,33.627,33.545,33.541,33.429,33.075,32.959,32.86,32.677,32.86,32.698,32.752,32.764,32.851,32.798,32.785,32.814,32.967,32.785,32.686,32.698,32.665,32.669,32.81,32.918,32.885,32.748,32.756,32.731,32.653,32.905,33.194,33.458,33.647,34.005,33.918,34.045,34.119,33.746,33.758,33.512,33.458,33.487,33.26,33.359,33.19,33.322,33.265,33.095,33.042,33.066,33.145,32.856,32.88,32.885,32.822,32.839,32.918,32.951,32.88,32.967,32.922,32.818,32.868,32.798,32.864,32.793,32.914,32.818,33.075,32.942,32.818,32.673,32.764,32.707,32.673,32.723,32.789,32.719,32.789,32.752,32.578,32.822,32.682,32.516,32.574,32.433,32.495,32.458,32.329,32.271,32.246,31.966,32.071,32.029,32.121,32.083,32.204,32.158,32.271,32.295,32.619,32.673,33.149,33.145,33.471,33.652,33.734,33.767,33.717,33.676,33.594,33.668
33.886,34.017,33.865,33.849,33.972,33.947,33.832,33.758,33.746,33.742,33.804,33.902,33.561,33.689,33.434,33.244,33.108,32.893,32.707,32.524,32.42,32.221,32.35,32.204,32.208,32.586,32.374,32.632,32.487,32.632,32.595,32.827,32.814,32.814,32.748,32.711,32.839,33.05,33.145,33.153,33.232,33.508,33.61,33.462,33.606,33.82,33.726,33.549,33.425,33.676,33.532,33.372,33.38,33.458,33.306,33.392,33.487,33.355,33.058,33.215,32.996,33.153,33.322,33.302,33.339,33.128,33.199,33.26,33.343,33.45,33.223,33.384,33.355,33.269,33.236,33.26,33.145,33.087,32.905,33.066,32.897,32.918,32.868,32.789,32.773,32.918,32.735,32.777,32.835,32.847,32.905,32.926,32.748,32.69,32.64,32.698,32.748,32.889,32.872,32.748,32.665,32.88,32.959,33.017,33.351,33.487,33.561,33.738,33.931,33.877,33.877,33.705,33.639,33.573,33.227,33.182,33.116,33.335,33.046,33.062,33.161,33.071,32.959,33.128,32.967,32.914,32.847,32.942,32.868,32.976,32.922,32.897,33.004,32.76,32.847,32.756,32.851,32.789,32.831,32.644,32.98,32.88,32.843,32.86,32.707,32.549,32.59,32.628,32.777,32.74,32.719,32.624,32.69,32.802,32.673,32.673,32.424,32.545,32.586,32.582,32.466,32.383,32.271,32.175,32.021,32.158,32.025,32.162,31.946,32.037,32.096,32.141,32.125,32.358,32.549,32.682,33.095,33.285,33.516,33.565,33.775,33.693,33.425,33.693,33.73,33.487
33.738,33.976,33.914,33.894,33.849,34.115,33.869,33.923,33.939,33.742,33.849,33.717,33.578,33.672,33.466,33.293,33.265,32.897,32.482,32.482,32.395,32.308,32.271,32.291,32.171,32.316,32.561,32.42,32.482,32.57,32.532,32.628,32.619,32.793,32.856,32.876,32.914,33.17,33.025,33.182,33.318,33.384,33.528,33.705,33.701,33.676,33.512,33.734,33.561,33.508,33.582,33.425,33.355,33.343,33.355,33.557,33.38,33.153,33.203,33.199,33.108,33.116,33.223,33.12,33.161,33.322,33.157,33.285,33.24,33.248,33.194,33.17,33.108,33.17,32.947,32.909,33.066,32.963,32.835,32.976,32.86,32.922,32.992,32.793,32.851,32.889,32.798,32.885,32.996,32.864,33.046,32.69,32.798,32.839,32.711,32.665,32.839,33.009,32.839,32.719,32.673,33.0,33.029,33.302,33.372,33.631,33.586,33.565,33.693,33.392,33.59,33.466,33.396,33.376,33.252,33.252,33.004,33.335,33.021,32.914,33.042,33.021,33.12,32.86,32.959,32.909,32.93,32.798,32.98,32.938,32.93,32.777,32.851,32.822,32.835,32.914,32.752,32.707,32.711,32.785,32.764,32.512,32.715,32.727,32.735,32.532,32.773,32.694,32.424,32.628,32.735,32.628,32.893,32.752,32.81,32.711,32.74,32.47,32.624,32.512,32.59,32.404,32.191,32.283,32.25,32.008,32.083,31.987,31.971,32.012,32.15,32.216,32.404,32.287,32.482,32.677,32.868,33.095,33.269,33.606,33.635,33.763,33.709,33.664,33.73,33.594
33.902,34.115,33.877,33.914,34.009,33.89,33.865,33.931,33.918,33.787,33.705,33.758,33.516,33.565,33.561,33.388,32.967,32.727,32.669,32.345,32.246,32.379,32.087,32.229,32.133,32.216,32.362,32.3,32.283,32.449,32.536,32.52,32.694,32.653,32.889,32.673,32.814,33.091,33.013,33.429,33.24,33.326,33.351,33.491,33.668,33.495,33.959,33.676,33.734,33.495,33.244,33.372,33.339,33.289,33.029,33.314,33.248,33.339,33.095,33.157,33.075,33.042,33.046,33.145,33.174,33.157,33.095,33.095,33.149,33.137,33.108,32.839,32.793,32.847,32.818,32.98,32.831,32.876,32.897,33.116,33.013,32.909,32.934,32.918,32.918,32.955,32.831,32.934,33.0,33.062,32.951,32.789,32.905,32.789,32.686,32.839,32.785,33.004,32.814,32.719,32.93,32.856,33.166,33.24,33.368,33.004,33.128,33.318,33.434,33.265,33.368,33.17,33.392,33.388,33.182,33.211,32.992,33.166,33.058,32.951,32.851,32.851,32.868,32.731,32.802,32.781,32.856,32.872,32.74,32.901,32.955,32.756,33.042,32.798,32.785,32.64,32.74,32.665,32.615,32.798,32.744,32.769,32.818,32.677,32.756,32.769,32.379,32.599,32.424,32.524,32.719,32.495,32.793,32.818,32.694,32.702,32.474,32.408,32.644,32.416,32.337,32.723,32.204,32.225,32.171,31.962,32.004,32.054,32.062,31.866,32.054,32.179,32.175,32.408,32.424,32.715,32.98,33.009,33.277,33.557,33.561,33.734,33.808,33.717,33.779,33.541
34.176,34.07,33.992,34.078,34.037,34.189,34.103,33.791,33.812,33.73,33.689,33.582,33.425,33.454,33.273,33.071,32.773,32.74,32.541,32.279,32.304,32.15,31.954,32.129,32.229,32.557,32.271,32.15,32.345,32.416,32.491,32.374,32.636,32.88,32.644,32.769,32.793,32.918,33.05,33.058,33.087,33.087,33.318,33.372,33.289,33.495,33.549,33.656,33.545,33.635,33.565,33.384,33.207,33.215,33.157,33.298,33.343,33.207,33.401,33.004,33.046,33.091,33.17,33.075,32.947,33.108,33.199,33.112,33.157,33.211,32.938,32.876,32.914,32.942,32.781,32.752,32.785,32.814,32.839,32.864,32.909,32.984,32.897,32.694,32.889,32.868,32.971,33.004,33.075,32.996,32.851,32.984,32.851,32.959,32.934,33.033,32.947,32.719,32.839,32.719,32.835,33.058,33.26,33.174,33.042,33.137,33.166,33.05,33.24,33.145,33.335,33.359,33.401,33.269,33.186,33.281,33.066,32.942,32.988,33.029,33.091,32.955,32.872,32.76,32.914,32.789,32.827,32.86,32.764,32.876,32.893,32.827,32.752,32.76,32.57,32.624,32.769,32.719,32.57,32.619,32.607,32.727,32.603,32.744,32.673,32.541,32.42,32.644,32.395,32.478,32.549,32.391,32.657,32.69,32.686,32.599,32.408,32.524,32.462,32.424,32.312,32.358,32.333,32.058,32.179,31.983,31.996,31.991,32.004,32.021,32.0,32.037,32.137,32.266,32.553,32.64,32.868,32.822,33.376,33.466,33.849,33.631,33.734,33.66,33.61,33.75
33.894,33.927,34.029,34.07,34.029,34.131,34.168,33.931,33.857,33.594,33.627,33.528,33.26,33.396,33.087,32.897,32.715,32.395,32.15,32.05,31.996,32.008,32.112,31.925,32.062,32.091,32.258,32.166,32.237,32.354,32.358,32.354,32.682,32.711,32.57,32.934,32.914,32.988,33.149,33.116,33.021,33.025,33.227,33.215,33.421,33.545,33.573,33.647,33.623,33.578,33.438,33.326,33.396,33.207,33.364,33.339,33.401,33.326,33.326,33.277,33.071,33.19,33.265,33.145,33.066,33.083,33.227,33.0,33.066,33.124,32.996,32.926,32.831,32.619,32.707,32.694,32.785,32.607,32.694,32.735,32.752,32.909,32.893,32.905,32.789,32.719,32.723,32.909,32.789,33.091,32.942,32.905,32.793,32.922,32.996,32.889,32.851,32.959,32.926,32.756,32.93,32.967,32.959,32.905,32.955,32.988,32.976,32.806,33.038,33.05,33.137,33.178,33.302,33.079,33.071,33.17,32.926,33.046,32.773,32.831,32.735,32.851,32.93,32.715,32.707,32.669,32.723,32.802,32.988,32.947,32.864,32.822,32.885,32.719,32.665,32.715,32.727,32.333,32.549,32.648,32.607,32.615,32.632,32.644,32.557,32.424,32.628,32.354,32.441,32.287,32.491,32.408,32.619,32.636,32.785,32.665,32.478,32.445,32.408,32.374,32.404,32.287,32.112,32.158,32.233,32.05,31.983,32.0,31.966,31.883,32.05,32.212,32.287,32.295,32.615,32.69,32.624,33.029,33.289,33.475,33.594,33.709,33.816,33.758,33.882,33.726
33.996,33.943,33.947,34.16,34.078,34.107,33.877,33.824,33.767,33.483,33.602,33.409,33.293,33.405,33.046,33.025,32.59,32.47,32.258,32.129,32.066,31.904,31.912,31.925,31.954,32.05,32.091,32.166,32.25,32.208,32.557,32.416,32.677,32.69,32.769,32.868,32.847,32.959,33.174,32.955,33.116,33.062,33.137,33.392,33.273,33.405,33.528,33.495,33.619,33.664,33.421,33.331,33.265,33.401,33.524,33.359,33.52,33.384,33.31,33.178,33.236,33.091,33.083,33.058,33.26,33.009,33.0,33.075,32.926,33.038,33.029,32.967,33.004,32.889,32.806,32.798,32.752,32.76,32.57,32.727,32.619,32.781,32.777,32.516,32.528,32.624,32.624,32.856,32.839,33.133,32.914,32.798,32.909,32.822,32.959,32.785,32.822,32.814,32.769,32.752,32.905,33.149,32.963,32.843,32.947,32.843,32.748,32.818,33.108,33.054,33.17,32.897,33.161,32.98,33.042,32.918,32.856,32.802,32.88,33.017,32.744,32.545,32.831,32.81,32.702,32.86,32.967,32.748,32.682,32.553,32.756,32.657,32.727,32.648,32.648,32.669,32.578,32.549,32.399,32.453,32.619,32.374,32.387,32.333,32.237,32.499,32.341,32.445,32.387,32.466,32.458,32.312,32.619,32.657,32.57,32.491,32.362,32.237,32.275,32.262,32.441,32.179,32.15,32.133,32.291,31.921,32.054,32.091,32.091,31.762,32.012,32.154,32.158,32.374,32.512,32.595,32.988,32.843,32.984,33.512,33.689,33.82,33.754,33.939,33.865,33.697
33.812,33.763,33.918,33.98,33.984,34.111,33.923,33.787,33.734,33.643,33.66,33.265,33.298,33.182,32.818,32.445,32.428,32.408,32.191,32.016,31.925,31.841,31.979,31.858,32.046,31.975,32.133,32.108,32.212,32.437,32.325,32.615,32.574,32.756,32.851,32.864,32.822,32.86,32.984,33.174,33.05,33.19,33.054,33.091,33.203,33.458,33.388,33.623,33.565,33.372,33.446,33.252,33.236,33.273,33.19,33.364,33.466,33.326,33.326,33.215,33.223,33.1,33.149,33.178,33.108,33.161,33.186,33.1,33.009,33.066,33.046,33.166,32.864,32.959,32.851,32.934,32.959,32.851,32.789,32.723,32.507,32.52,32.682,32.507,32.541,32.449,32.545,32.715,32.682,32.744,32.727,32.909,32.864,32.665,32.719,32.541,32.561,32.727,32.752,32.764,32.934,32.951,33.066,32.806,32.785,32.773,33.029,32.996,33.087,32.723,33.038,33.079,33.025,33.112,32.872,32.897,32.889,32.93,32.781,32.889,32.847,32.665,32.789,32.611,32.785,32.719,32.831,32.947,32.595,32.735,32.81,32.711,32.648,32.557,32.769,32.648,32.557,32.586,32.304,32.412,32.35,32.474,32.333,32.424,32.171,32.312,32.229,32.295,32.325,32.15,32.379,32.2,32.35,32.553,32.665,32.528,32.291,32.212,32.308,32.237,32.137,32.15,31.937,32.225,32.012,32.033,31.954,31.82,31.795,31.858,32.004,32.337,32.121,32.408,32.495,32.677,32.814,32.864,33.128,33.368,33.647,33.594,33.943,33.869,33.865,33.882
33.73,33.767,33.828,34.009,34.181,33.939,33.853,33.75,33.487,33.153,33.335,33.219,32.922,33.091,32.934,32.682,32.599,32.25,32.004,32.108,31.804,31.837,31.812,31.933,32.004,31.991,31.883,32.054,32.325,32.179,32.15,32.416,32.719,32.748,32.503,32.752,32.843,32.595,32.897,33.017,33.009,33.054,32.996,33.004,33.025,33.141,33.475,33.606,33.285,33.438,33.454,33.153,33.112,33.215,33.368,33.318,33.359,33.376,33.269,33.281,33.1,33.116,33.211,33.236,33.042,33.141,33.145,33.1,33.075,33.05,33.071,33.153,32.934,32.885,32.851,32.914,33.004,32.885,32.682,32.785,32.702,32.387,32.615,32.416,32.499,32.424,32.358,32.404,32.628,32.624,32.793,32.532,32.657,32.582,32.748,32.453,32.499,32.491,32.532,32.644,32.682,32.74,32.856,32.847,32.951,32.731,32.88,32.735,32.988,32.889,33.025,33.0,32.885,32.984,32.839,33.095,32.81,32.889,32.69,32.926,32.789,32.818,32.847,32.69,32.686,32.818,32.607,33.029,32.785,32.769,32.677,32.835,32.669,32.557,32.636,32.541,32.607,32.354,32.295,32.275,32.545,32.412,32.42,32.287,32.25,32.3,32.1,32.129,32.066,32.191,32.329,32.129,32.404,32.404,32.395,32.308,32.141,32.175,32.154,31.841,32.129,32.033,31.912,31.908,32.075,31.933,31.991,31.983,32.016,31.82,31.979,32.096,32.129,32.304,32.433,32.632,32.872,32.914,33.095,33.536,33.557,33.697,33.89,33.791,34.021,33.832
