33.721,33.664,33.26,33.376,33.289,32.901,32.549,32.395,32.108,31.908,32.033,32.212,31.987,32.104,31.987,31.695,31.507,31.352,31.377,31.079,31.133,31.032,30.784,30.99,31.007,31.032,30.763,30.889,30.83,30.809,30.948,30.843,30.872,30.738,30.864,30.847,30.902,30.961,31.104,31.205,31.289,31.511,31.385,31.532,31.737,31.912,32.137,32.308,32.37,32.607,32.682,32.673,32.727,32.773,32.702,32.76,32.806,32.897,32.806,32.553,32.748,32.764,32.47,32.462,32.47,32.412,32.507,32.445,32.482,32.424,32.487,32.416,32.437,32.325,32.387,32.246,32.183,32.083,32.208,32.196,32.374,32.283,31.95,32.058,32.1,32.137,32.096,32.329,32.179,32.129,32.104,32.233,32.171,32.225,32.166,32.183,32.283,32.295,32.345,32.179,32.279,32.35,32.433,32.233,32.441,32.362,32.408,32.507,32.441,32.312,32.553,32.295,32.204,32.3,32.221,32.15,31.996,31.954,32.062,32.175,32.041,32.262,32.262,32.162,31.95,32.062,31.837,31.9,31.866,31.578,31.699,31.699,31.339,31.49,31.498,31.44,31.284,31.074,30.931,31.003,31.058,30.931,30.792,30.657,30.695,30.488,30.594,30.628,30.683,30.721,30.927,31.289,31.163,31.733,31.816,32.146,32.624,32.756,33.062,33.17,33.133,33.1,32.934,32.831,32.893
33.713,33.623,33.438,33.462,33.335,33.025,32.582,32.366,31.937,32.016,32.029,32.287,31.979,31.887,31.875,31.749,31.347,31.414,31.414,31.331,31.095,31.163,31.011,31.108,31.074,31.129,30.936,30.889,30.86,30.792,30.805,30.754,30.691,30.607,30.569,30.7,30.708,30.856,30.982,31.167,31.087,31.339,31.347,31.389,31.578,31.691,31.933,32.262,32.221,32.408,32.586,32.619,32.599,32.806,32.624,32.648,32.785,32.789,32.88,32.74,32.769,32.458,32.437,32.603,32.35,32.495,32.416,32.341,32.445,32.458,32.512,32.404,32.341,32.399,32.499,32.441,32.187,32.279,32.216,32.2,32.137,32.25,32.162,32.32,32.162,32.091,32.125,32.208,32.175,32.183,32.221,32.266,32.241,32.25,32.208,32.104,32.037,31.95,32.275,32.054,32.404,32.271,32.295,32.241,32.366,32.424,32.42,32.37,32.295,32.283,32.424,32.354,32.196,32.004,32.046,31.996,31.983,31.95,32.083,32.133,32.016,32.083,32.146,31.941,31.891,31.912,31.879,31.753,31.569,31.691,31.657,31.523,31.494,31.339,31.465,31.419,31.272,31.129,31.137,31.121,30.889,30.843,30.56,30.695,30.674,30.712,30.721,30.67,30.493,30.86,30.91,31.137,31.368,31.59,31.825,32.146,32.512,32.723,33.133,33.095,33.203,33.124,32.926,32.926,32.777
33.697,33.516,33.664,33.376,33.331,32.872,32.474,32.266,32.1,31.908,32.021,32.221,32.133,32.029,31.728,31.795,31.599,31.582,31.268,31.276,31.448,31.007,31.15,31.2,31.209,31.1,30.999,30.893,30.973,30.742,31.041,30.657,30.539,30.505,30.543,30.408,30.556,30.708,30.902,30.952,30.978,30.995,31.007,31.331,31.498,31.569,31.615,31.829,31.954,32.196,32.428,32.532,32.694,32.74,32.665,32.677,32.644,32.686,32.835,32.557,32.707,32.491,32.37,32.399,32.416,32.337,32.279,32.291,32.404,32.495,32.499,32.499,32.424,32.499,32.541,32.52,32.262,32.366,32.254,32.146,32.125,32.3,32.283,32.3,32.058,32.196,32.146,32.35,32.308,32.271,32.187,32.112,32.216,32.183,32.146,32.025,32.029,32.154,32.133,32.158,32.25,32.191,32.112,32.108,32.358,32.212,32.137,32.212,32.333,32.15,32.412,32.183,32.075,31.85,31.829,31.875,31.946,31.774,31.737,31.962,31.941,31.879,31.879,31.962,31.791,31.674,31.628,31.582,31.465,31.431,31.41,31.339,31.23,31.179,31.414,31.368,31.158,31.184,31.158,31.079,30.843,30.662,30.607,30.729,30.839,30.442,30.526,30.573,30.594,30.784,30.898,31.028,31.318,31.582,31.77,32.1,32.59,32.586,32.967,33.104,33.12,33.009,32.942,33.071,32.851
33.536,33.816,33.709,33.504,33.364,32.851,32.586,32.262,31.946,32.108,32.029,32.021,32.121,31.996,31.845,31.804,31.498,31.486,31.364,31.314,31.431,31.456,31.167,31.116,31.305,31.154,31.297,31.028,30.843,30.729,30.839,30.632,30.581,30.408,30.505,30.488,30.4,30.463,30.683,30.721,30.784,30.843,30.851,31.041,31.087,31.41,31.305,31.536,31.653,31.929,32.196,32.341,32.648,32.624,32.524,32.47,32.545,32.462,32.437,32.707,32.541,32.582,32.208,32.491,32.391,32.374,32.512,32.287,32.37,32.437,32.295,32.412,32.325,32.507,32.482,32.474,32.35,32.337,32.212,32.275,32.408,32.25,32.246,32.279,32.183,32.229,32.179,32.329,32.191,32.354,32.221,32.262,32.225,32.166,32.158,32.091,31.946,32.158,32.183,32.054,32.162,32.037,32.295,32.166,32.341,32.004,32.208,32.241,32.416,32.079,32.312,32.121,32.025,31.925,31.908,31.82,31.862,31.825,31.845,31.833,31.59,31.678,31.791,31.544,31.586,31.72,31.699,31.427,31.427,31.23,31.486,31.44,31.23,31.251,31.352,31.28,31.297,31.108,31.121,30.995,30.851,30.877,30.847,30.839,30.775,30.708,30.738,30.662,30.809,30.851,30.775,31.2,31.255,31.461,31.82,32.096,32.524,32.731,32.996,32.976,33.19,33.199,33.137,33.017,32.847
33.734,33.635,33.746,33.528,33.025,32.856,32.574,32.316,32.158,32.083,32.016,32.141,31.795,32.008,31.862,31.632,31.649,31.398,31.41,31.523,31.611,31.49,31.242,31.347,31.339,31.255,31.251,31.15,30.936,30.767,30.805,30.632,30.48,30.383,30.48,30.205,30.446,30.514,30.531,30.708,30.771,30.797,30.885,30.893,30.94,31.083,31.297,31.414,31.41,31.699,31.929,32.071,32.374,32.545,32.466,32.374,32.424,32.383,32.503,32.528,32.408,32.549,32.404,32.358,32.187,32.304,32.374,32.129,32.395,32.37,32.433,32.333,32.42,32.366,32.399,32.603,32.495,32.345,32.333,32.42,32.341,32.383,32.141,32.337,32.354,32.283,32.312,32.229,32.458,32.391,32.191,32.337,32.279,32.141,32.166,32.158,32.05,32.154,32.083,32.112,32.087,32.125,32.025,32.15,32.121,32.246,32.087,32.258,32.35,32.241,32.337,32.071,31.883,31.879,31.766,31.72,31.833,31.586,31.62,31.603,31.435,31.532,31.519,31.549,31.452,31.41,31.461,31.373,31.238,31.263,31.326,31.192,31.427,31.184,31.196,31.205,31.175,31.196,31.083,30.898,30.797,30.91,30.742,30.902,30.826,30.754,30.818,30.708,30.687,30.754,30.91,31.032,31.301,31.477,31.712,32.208,32.466,32.541,32.603,32.856,33.153,33.05,33.153,33.186,32.918
33.401,33.713,33.652,33.108,32.715,32.644,32.449,32.096,32.075,31.987,32.0,32.091,31.875,31.808,31.687,31.574,31.44,31.465,31.561,31.536,31.473,31.465,31.377,31.377,31.423,31.226,31.087,31.037,30.91,30.893,30.801,30.569,30.379,30.408,30.264,30.294,30.37,30.493,30.594,30.577,30.678,30.771,30.611,30.927,30.906,31.289,31.209,31.301,31.381,31.682,31.787,32.058,32.112,32.404,32.374,32.279,32.295,32.166,32.32,32.312,32.458,32.32,32.325,32.25,32.47,32.374,32.283,32.137,32.108,32.187,32.216,32.254,32.2,32.279,32.391,32.395,32.462,32.35,32.466,32.424,32.399,32.387,32.333,32.287,32.337,32.416,32.246,32.445,32.499,32.345,32.333,32.283,32.237,32.208,32.221,32.291,32.104,32.266,32.183,32.125,32.054,31.941,32.075,32.071,32.129,32.308,32.146,32.204,32.15,31.908,32.133,32.012,31.958,31.825,31.615,31.649,31.753,31.661,31.469,31.569,31.519,31.515,31.477,31.544,31.343,31.331,31.272,31.318,31.389,31.23,31.322,31.121,31.255,31.158,31.339,31.364,31.163,31.016,31.226,30.978,30.94,30.877,30.771,30.83,30.885,30.927,30.809,30.598,30.872,30.91,31.049,31.045,31.272,31.599,31.703,32.071,32.25,32.404,32.694,32.843,33.083,33.153,33.236,32.967,33.062
33.314,33.639,33.528,33.211,33.087,32.64,32.254,32.133,32.096,32.0,31.933,32.037,31.795,31.703,31.724,31.414,31.511,31.486,31.502,31.486,31.507,31.49,31.205,31.406,31.154,31.116,30.961,30.906,30.898,30.75,30.51,30.586,30.535,30.319,30.188,30.133,30.302,30.404,30.425,30.569,30.607,30.872,30.889,30.771,30.784,30.982,31.024,31.116,31.326,31.377,31.695,31.82,32.079,32.32,32.241,32.075,32.341,32.15,32.212,32.379,32.25,32.208,32.374,32.191,32.021,32.154,32.091,32.05,32.062,32.012,32.166,32.254,32.229,32.246,32.287,32.366,32.462,32.549,32.2,32.3,32.304,32.362,32.204,32.491,32.437,32.325,32.325,32.553,32.599,32.441,32.316,32.387,32.35,32.271,32.279,32.158,32.191,32.154,32.116,32.237,32.112,32.083,32.096,32.091,32.133,32.066,31.908,31.895,32.137,31.787,31.883,31.791,31.912,31.703,31.653,31.607,31.666,31.511,31.477,31.297,31.263,31.431,31.402,31.393,31.352,31.263,31.251,31.217,31.154,31.213,31.331,31.087,31.196,31.125,31.326,31.087,31.234,30.969,30.978,30.919,30.767,30.919,30.771,30.915,30.919,30.915,30.818,30.763,30.797,30.915,31.028,30.957,31.087,31.431,31.779,32.116,32.387,32.358,32.644,32.632,33.0,33.19,33.244,33.058,33.017
33.203,33.541,33.429,33.211,32.98,32.532,32.295,32.183,32.041,31.941,31.85,31.845,31.699,31.603,31.661,31.519,31.523,31.574,31.456,31.502,31.528,31.444,31.205,31.268,31.133,31.032,30.936,30.86,30.775,30.716,30.64,30.45,30.45,30.34,30.196,30.129,30.273,30.285,30.4,30.425,30.311,30.695,30.615,30.581,30.678,30.801,30.91,31.062,31.171,31.331,31.595,31.712,31.966,32.216,32.229,32.096,32.208,32.096,32.096,32.154,32.096,32.033,32.1,32.037,31.895,31.958,31.925,31.799,31.904,31.766,31.971,32.05,32.012,32.033,32.066,32.129,32.25,32.325,32.179,32.32,32.246,32.366,32.2,32.37,32.366,32.329,32.291,32.491,32.458,32.449,32.287,32.341,32.333,32.3,32.241,32.116,32.15,32.116,31.971,32.087,32.075,32.0,31.975,32.016,32.033,32.058,31.85,31.862,31.979,31.837,31.82,31.791,31.841,31.674,31.615,31.557,31.578,31.469,31.482,31.352,31.251,31.368,31.322,31.318,31.343,31.335,31.268,31.221,31.158,31.179,31.272,31.133,31.163,31.137,31.373,31.108,31.184,30.995,30.923,30.906,30.847,30.86,30.788,30.881,30.885,30.893,30.872,30.797,30.881,30.893,31.074,31.083,31.158,31.461,31.841,32.141,32.295,32.291,32.52,32.561,33.013,33.178,33.186,32.992,32.971
33.091,33.442,33.326,33.211,32.876,32.424,32.341,32.237,31.983,31.883,31.77,31.657,31.599,31.498,31.607,31.624,31.532,31.657,31.41,31.515,31.553,31.406,31.209,31.133,31.112,30.944,30.902,30.818,30.657,30.683,30.775,30.323,30.366,30.362,30.201,30.129,30.247,30.167,30.395,30.256,29.989,30.526,30.345,30.395,30.573,30.628,30.801,31.011,31.02,31.289,31.498,31.603,31.854,32.116,32.225,32.112,32.071,32.05,31.979,31.929,31.937,31.866,31.829,31.879,31.749,31.783,31.779,31.569,31.749,31.523,31.799,31.879,31.812,31.816,31.841,31.895,32.041,32.108,32.15,32.337,32.191,32.37,32.196,32.279,32.333,32.35,32.275,32.428,32.32,32.458,32.258,32.295,32.316,32.325,32.216,32.079,32.108,32.083,31.829,31.946,32.037,31.921,31.854,31.946,31.933,32.054,31.787,31.825,31.82,31.887,31.762,31.808,31.787,31.645,31.578,31.515,31.494,31.423,31.498,31.41,31.238,31.305,31.238,31.272,31.368,31.402,31.289,31.226,31.171,31.15,31.196,31.205,31.125,31.154,31.423,31.137,31.142,31.028,30.868,30.906,30.923,30.805,30.805,30.856,30.851,30.881,30.927,30.834,30.969,30.868,31.112,31.192,31.234,31.494,31.908,32.175,32.204,32.229,32.404,32.491,33.033,33.17,33.137,32.918,32.93
33.038,33.248,33.244,33.194,33.087,32.549,32.433,32.166,31.987,31.774,31.649,31.611,31.741,31.632,31.615,31.707,31.628,31.741,31.657,31.641,31.653,31.356,30.982,31.15,31.049,30.982,30.716,30.889,30.759,30.404,30.586,30.353,30.412,30.188,30.222,30.264,30.048,30.069,30.15,30.201,30.137,30.264,30.247,30.362,30.455,30.598,30.725,30.973,30.927,31.142,31.452,31.62,31.808,32.0,31.975,32.029,31.975,31.975,31.707,31.758,31.733,31.561,31.59,31.641,31.661,31.599,31.494,31.427,31.549,31.561,31.737,31.557,31.67,31.661,31.557,31.866,31.883,31.954,32.004,32.129,32.025,32.241,32.091,32.283,32.1,32.187,32.0,32.449,32.279,32.379,32.233,32.337,32.125,32.116,32.05,31.979,31.895,31.921,31.833,31.971,31.908,31.762,31.962,31.862,31.887,31.699,31.808,31.716,31.795,31.687,31.77,31.733,31.482,31.553,31.657,31.532,31.393,31.427,31.293,31.364,31.368,31.373,31.322,31.2,31.23,31.331,31.352,31.393,31.263,31.2,31.305,31.364,31.352,31.129,31.272,31.142,31.175,31.032,31.112,30.978,30.898,30.691,30.775,30.952,30.948,30.645,30.834,30.923,30.936,30.948,31.079,31.053,31.28,31.523,31.783,32.121,32.171,32.312,32.275,32.503,32.843,33.24,33.071,32.967,33.009
33.033,33.161,33.343,33.273,32.93,32.441,32.3,32.166,32.021,31.737,31.733,31.645,31.532,31.519,31.624,31.561,31.632,31.653,31.753,31.528,31.435,31.125,31.163,31.032,31.003,30.952,30.936,30.754,30.704,30.611,30.573,30.417,30.412,30.196,30.26,30.133,30.044,30.133,30.078,30.137,29.959,30.26,30.065,30.298,30.167,30.518,30.767,30.826,30.91,31.188,31.381,31.528,31.737,31.966,31.85,31.733,31.624,31.599,31.561,31.507,31.624,31.54,31.519,31.607,31.582,31.532,31.389,31.272,31.368,31.406,31.406,31.368,31.322,31.289,31.603,31.569,31.549,31.565,31.77,31.925,31.879,32.008,31.908,32.004,32.216,31.954,31.983,32.3,32.229,32.325,32.1,32.183,32.066,31.808,31.799,31.749,31.883,31.779,31.682,31.808,31.691,31.632,31.904,31.833,31.787,31.787,31.687,31.707,31.741,31.49,31.645,31.753,31.62,31.456,31.477,31.536,31.502,31.595,31.54,31.414,31.305,31.448,31.549,31.284,31.377,31.389,31.263,31.477,31.352,31.339,31.406,31.393,31.28,31.251,31.154,31.385,31.226,31.07,30.931,31.074,31.062,30.965,30.961,30.957,30.885,30.704,30.759,30.868,30.872,31.188,31.074,31.326,31.385,31.628,31.724,32.104,32.162,32.233,32.225,32.395,32.764,32.909,33.066,33.017,32.947
