35.359,35.279,35.051,35.022,34.852,34.749,34.447,34.38,34.032,34.01,33.66,33.437,33.369,33.1,33.168,32.793,32.755,32.673,32.59,32.334,32.492,32.725,32.455,32.417,32.078,32.266,32.146,32.047,32.229,32.349,32.274,32.387,32.349,32.673,32.68,32.785,32.65,32.958,32.77,32.928,32.883,32.928,33.04,33.13,33.175,32.906,33.168,33.063,33.16,33.31,33.16,33.272,33.429,33.466,33.608,33.638,33.444,33.578,33.392,33.66,33.645,33.683,33.876,33.876,33.831,33.861,33.586,33.824,34.062,33.883,34.113,34.032,33.95,34.202,34.373,34.313,34.247,34.417,34.646,34.358,34.58,34.587,34.83,34.911,34.97,34.992,34.97,34.712,34.919,34.801,34.705,34.58,34.491,34.424,34.432,34.506,34.469,34.254,34.535,34.616,34.72,34.395,34.779,34.83,34.845,34.683,34.557,34.668,34.491,34.254,34.417,34.247,34.35,34.365,34.032,34.017,33.906,33.98,34.106,33.935,34.173,34.128,34.188,34.313,34.343,34.313,34.461,34.128,34.225,34.38,34.202,34.417,34.328,34.225,34.395,34.306,34.461,34.387,34.173,34.195,34.039,33.839,33.868,33.63,33.638,33.683,33.683,33.675,33.511,33.519,33.593,33.235,33.407,33.19,33.04,33.16,33.13,33.07,33.22,32.973,33.04,33.138,33.227,33.265,33.235,33.242,33.168,33.384,33.108,33.13,33.16,33.078,33.369,33.452,33.616,33.563,33.839,34.084,34.069,34.173,34.276,34.254,34.173,33.839,34.002,34.151,34.084,34.002,34.024,34.106,34.121,34.121,34.35,34.543,34.779,34.72,35.249,35.315
35.389,35.315,35.22,34.985,35.014,34.816,34.321,34.21,34.032,33.92,33.66,33.534,33.347,33.063,33.153,32.928,32.778,32.635,32.613,32.236,32.522,32.5,32.47,32.402,32.447,32.251,31.979,32.357,32.402,32.394,32.507,32.47,32.538,32.785,32.665,32.83,32.913,32.733,32.816,32.868,33.168,32.958,33.055,33.16,33.108,33.138,33.257,33.138,33.108,33.459,33.295,33.34,33.31,33.399,33.369,33.548,33.474,33.556,33.623,33.764,33.675,33.779,33.987,34.01,33.965,34.039,33.772,33.779,34.217,34.062,34.069,33.95,34.106,34.136,34.247,34.128,34.38,34.239,34.424,34.358,34.461,34.616,34.587,34.683,34.808,34.712,34.845,34.557,34.764,35.0,34.387,34.498,34.439,34.535,34.521,34.439,34.543,34.69,34.58,34.698,34.727,34.609,34.83,34.882,34.779,34.955,34.801,34.557,34.557,34.476,34.557,34.18,34.528,34.395,34.047,34.18,33.92,34.113,33.995,33.987,34.276,34.18,34.38,34.528,34.136,34.188,34.247,34.151,34.232,34.299,34.091,34.365,34.484,34.358,34.439,34.299,34.58,34.387,34.306,34.039,34.084,33.965,33.987,33.787,33.742,33.474,33.616,33.623,33.586,33.295,33.444,33.265,33.205,33.063,33.123,33.302,33.115,33.19,33.183,33.123,33.22,33.153,33.369,33.235,33.422,33.302,33.205,33.28,33.175,33.302,33.138,33.317,33.414,33.444,33.586,33.608,33.623,34.069,33.98,34.151,34.202,34.21,34.106,34.099,34.091,33.995,34.032,33.965,34.099,33.891,34.217,34.136,34.506,34.572,34.712,34.698,35.125,35.469
35.33,35.279,35.198,35.176,34.764,34.69,34.321,34.299,33.868,33.898,33.369,33.198,33.257,33.198,33.078,32.71,32.47,32.763,32.47,32.387,32.47,32.538,32.545,32.236,32.296,32.41,32.04,32.198,32.312,32.319,32.319,32.364,32.545,32.658,32.778,32.936,32.808,32.83,32.936,32.965,33.145,32.936,33.055,33.025,33.168,33.242,33.227,33.25,33.265,33.28,33.712,33.377,33.452,33.504,33.496,33.526,33.72,33.623,33.742,33.809,33.861,33.75,34.024,33.935,33.906,34.195,33.98,34.017,34.151,34.21,34.21,34.032,34.343,34.195,34.41,34.284,34.202,34.165,34.195,34.18,34.365,34.55,34.424,34.506,34.55,34.668,34.742,34.476,34.498,34.779,34.402,34.41,34.557,34.262,34.653,34.557,34.498,34.543,34.712,34.889,34.83,34.668,34.919,34.852,34.992,35.022,34.911,34.771,34.727,34.639,34.639,34.461,34.461,34.232,34.18,34.002,33.854,34.151,34.084,33.92,34.136,34.084,34.254,34.299,34.173,34.084,34.313,34.076,34.084,34.336,34.232,34.217,34.424,34.484,34.498,34.358,34.402,34.225,34.365,34.099,34.054,33.772,33.935,33.906,33.675,33.623,33.444,33.541,33.481,33.257,33.399,33.212,33.22,33.377,33.048,33.265,33.317,33.115,33.108,32.943,33.227,32.988,33.19,33.287,33.257,33.13,33.168,33.033,33.078,33.212,33.153,33.138,33.317,33.28,33.377,33.623,33.638,33.95,34.113,34.254,34.113,34.41,33.898,33.995,34.024,33.98,34.054,34.01,34.054,34.18,34.313,34.128,34.506,34.749,35.007,34.823,35.08,35.447
35.323,35.088,35.044,35.103,34.882,34.852,34.247,34.158,34.076,33.891,33.571,33.34,33.108,33.16,33.085,32.703,32.673,32.665,32.41,32.44,32.492,32.44,32.41,32.236,32.417,32.213,32.047,32.289,32.327,32.425,32.357,32.583,32.605,32.898,32.763,32.846,32.943,32.928,32.748,32.823,33.19,33.085,33.265,33.198,33.347,33.384,33.31,33.28,33.384,33.541,33.332,33.534,33.429,33.645,33.623,33.69,33.638,33.683,33.616,33.608,33.772,33.831,33.995,34.002,34.039,34.136,33.943,34.128,34.217,34.099,34.188,34.188,34.336,34.158,34.38,34.158,34.358,34.254,34.365,34.299,34.262,34.402,34.328,34.387,34.69,34.387,34.72,34.491,34.521,34.616,34.557,34.447,34.417,34.299,34.557,34.624,34.557,34.609,34.668,34.816,34.727,34.668,34.882,34.565,34.955,34.911,35.029,34.735,34.897,34.823,34.69,34.513,34.668,34.565,34.136,34.188,34.062,34.239,34.084,33.809,34.158,34.262,34.262,34.299,34.106,34.173,34.269,34.024,34.113,34.35,34.254,34.151,34.373,34.269,34.506,34.328,34.491,34.239,34.173,34.217,33.846,34.099,33.779,33.72,33.586,33.75,33.586,33.586,33.511,33.272,33.414,33.242,33.257,33.317,33.063,33.16,32.98,33.145,33.108,32.995,33.235,33.123,33.19,33.183,33.25,33.198,33.175,33.183,33.16,33.13,33.175,33.227,33.25,33.444,33.399,33.563,33.809,33.854,34.039,33.98,34.076,34.128,34.017,34.084,34.039,33.846,34.21,33.846,34.165,34.217,34.269,34.276,34.432,34.779,34.779,34.897,35.345,35.374
35.125,35.359,35.293,35.058,34.867,34.735,34.506,34.173,33.958,33.868,33.697,33.362,33.235,33.018,32.928,32.898,32.65,32.635,32.266,32.372,32.477,32.342,32.44,32.387,32.304,32.259,32.168,32.312,32.613,32.59,32.477,32.71,32.598,32.846,32.823,32.868,32.823,32.936,32.936,33.1,33.25,33.123,33.183,33.377,33.369,33.28,33.63,33.601,33.653,33.653,33.586,33.496,33.623,33.697,33.586,33.623,33.616,33.697,33.876,33.735,33.824,33.92,34.047,34.121,34.032,34.099,34.069,34.151,34.284,34.143,34.18,34.321,34.284,34.195,34.35,34.21,34.188,34.158,34.18,34.173,34.269,34.262,34.225,34.262,34.572,34.439,34.653,34.476,34.609,34.587,34.313,34.543,34.484,34.454,34.572,34.668,34.683,34.602,34.661,34.705,34.498,34.469,34.565,34.676,34.779,34.779,34.911,34.749,34.933,34.683,34.742,34.498,34.653,34.38,34.225,34.232,34.099,34.062,34.232,34.032,34.017,34.202,34.284,34.151,34.336,34.106,34.143,34.01,34.269,34.41,34.128,34.18,34.284,34.165,34.336,34.084,34.365,34.254,34.091,33.95,34.054,33.891,33.75,33.534,33.616,33.683,33.444,33.429,33.354,33.16,33.354,33.287,33.257,33.242,33.168,33.227,33.13,33.093,33.272,32.995,33.287,33.018,33.22,33.25,33.108,33.212,33.28,33.01,33.183,33.369,33.31,33.25,33.19,33.28,33.25,33.489,33.571,33.653,33.802,33.861,34.024,34.136,34.165,33.995,33.839,33.757,34.291,33.972,33.876,34.076,34.262,34.091,34.69,34.801,34.889,34.801,35.205,35.425
35.301,35.191,35.22,35.191,35.022,34.801,34.18,34.113,33.876,33.995,33.526,33.28,33.272,32.928,32.861,32.733,32.568,32.538,32.425,32.274,32.372,32.425,32.725,32.372,32.379,32.447,32.327,32.53,32.296,32.56,32.372,32.688,32.868,32.808,32.83,33.025,32.921,32.958,32.95,33.1,33.354,33.205,33.362,33.414,33.548,33.548,33.653,33.668,33.794,33.779,33.802,33.735,33.608,33.727,33.861,33.846,33.831,33.906,33.95,33.861,33.972,33.854,34.151,34.136,34.062,34.121,34.106,34.232,34.387,34.136,34.373,34.232,34.188,34.158,34.528,34.158,34.291,34.054,34.306,34.069,34.202,34.269,34.276,34.336,34.365,34.35,34.557,34.484,34.646,34.661,34.402,34.491,34.476,34.447,34.727,34.646,34.712,34.594,34.779,34.624,34.513,34.454,34.557,34.484,34.764,34.838,34.735,34.661,34.816,34.83,34.867,34.276,34.395,34.35,34.195,34.188,34.084,34.158,33.906,33.98,34.062,34.113,34.173,34.158,34.032,34.032,34.106,33.883,34.069,34.269,34.054,34.128,34.121,34.284,34.247,34.113,34.358,34.106,34.01,33.891,34.069,33.787,33.727,33.586,33.668,33.556,33.563,33.556,33.571,33.25,33.444,33.407,33.407,33.407,33.242,33.399,33.414,33.22,33.145,33.138,33.235,33.198,33.28,33.212,33.34,33.227,33.302,33.018,33.145,33.183,33.13,33.242,33.212,33.302,33.474,33.422,33.541,33.764,33.928,33.958,33.92,34.143,33.98,33.831,33.802,33.839,33.943,33.891,34.099,34.195,34.365,33.98,34.609,34.698,35.007,34.978,35.271,35.403
35.323,35.249,35.176,35.014,34.978,34.565,34.284,34.062,33.757,33.787,33.392,33.325,33.205,33.018,32.95,32.748,32.575,32.56,32.425,32.327,32.402,32.387,32.334,32.266,32.432,32.447,32.281,32.507,32.5,32.62,32.507,32.763,32.876,32.965,32.965,32.921,33.048,33.078,33.07,33.1,33.511,33.227,33.332,33.489,33.504,33.578,33.645,33.548,33.735,33.854,33.883,33.913,33.757,33.839,33.854,33.943,33.95,33.809,33.935,33.891,34.069,33.965,34.091,34.069,34.069,34.173,34.121,34.024,34.432,34.121,34.336,34.099,34.276,34.21,34.365,34.247,34.188,34.128,34.217,33.995,34.032,33.995,34.254,34.195,34.498,34.387,34.594,34.41,34.476,34.565,34.395,34.498,34.602,34.58,34.624,34.83,34.712,34.594,34.491,34.432,34.38,34.343,34.712,34.476,34.543,34.639,34.771,34.417,34.616,34.417,34.454,34.225,34.521,34.328,34.039,34.18,34.113,34.121,33.935,33.779,33.906,33.883,33.98,34.054,33.995,34.047,34.099,34.017,34.032,34.217,33.876,34.002,34.195,34.269,34.151,33.972,34.099,33.846,34.024,33.883,33.638,33.69,33.638,33.444,33.638,33.504,33.422,33.317,33.332,33.205,33.474,33.34,33.444,33.369,33.302,33.369,33.272,33.302,33.392,33.212,33.377,33.123,33.16,33.235,33.362,33.175,33.183,33.138,33.123,33.145,33.1,33.22,33.227,33.459,33.22,33.377,33.489,33.72,33.705,33.883,34.017,33.824,33.965,33.809,33.861,33.846,33.935,33.987,33.965,33.995,34.276,34.091,34.727,34.749,34.926,35.058,35.389,35.345
35.308,35.345,35.198,35.139,34.86,34.801,34.35,34.099,33.958,33.868,33.586,33.384,33.227,33.13,33.033,32.793,32.553,32.492,32.425,32.244,32.379,32.417,32.379,32.183,32.259,32.462,32.349,32.568,32.583,32.718,32.763,32.891,33.257,33.257,33.093,32.943,33.198,33.115,33.063,33.317,33.548,33.317,33.317,33.794,33.556,33.481,33.735,33.69,33.735,33.928,33.764,33.928,33.861,33.787,34.017,33.972,33.861,33.839,33.854,34.002,33.906,33.972,34.099,34.195,34.158,34.232,34.017,34.173,34.343,33.965,34.099,34.202,34.254,34.276,34.35,34.365,34.195,34.128,34.284,34.128,34.128,34.299,34.306,34.158,34.469,34.387,34.587,34.38,34.469,34.661,34.447,34.535,34.565,34.535,34.69,34.572,34.764,34.58,34.484,34.491,34.387,34.239,34.543,34.299,34.535,34.661,34.491,34.38,34.387,34.454,34.306,34.188,34.38,34.247,34.195,34.18,34.121,34.039,34.099,33.787,33.965,33.854,34.054,34.047,33.824,33.995,33.876,33.831,34.076,34.062,33.868,34.017,34.039,34.032,33.95,33.764,33.98,33.742,33.787,33.66,33.764,33.541,33.377,33.69,33.28,33.369,33.369,33.444,33.466,33.347,33.474,33.429,33.414,33.362,33.025,33.332,33.13,33.183,33.272,33.265,33.302,33.168,33.272,33.295,33.369,33.183,33.34,33.04,33.153,33.347,33.257,33.384,33.332,33.422,33.437,33.437,33.444,33.653,33.608,33.854,33.772,33.891,33.787,33.757,33.735,33.846,34.039,33.861,34.091,34.099,34.447,34.121,34.616,34.661,35.235,35.147,35.374,35.161
35.323,35.301,35.154,35.352,34.86,34.72,34.38,34.091,33.95,33.854,33.437,33.332,33.153,32.891,32.891,32.748,32.583,32.62,32.394,32.432,32.583,32.44,32.462,32.53,32.515,32.492,32.364,32.658,32.71,32.906,32.921,33.018,33.16,33.145,33.205,33.325,33.227,33.22,33.31,33.548,33.369,33.392,33.407,33.69,33.593,33.608,33.548,33.616,33.586,33.868,33.586,33.809,33.794,33.839,33.972,33.958,33.794,33.831,33.995,33.802,33.839,33.95,34.069,34.195,34.121,34.35,34.002,33.928,34.217,34.054,34.202,34.084,34.254,34.01,34.439,34.165,34.173,34.21,34.328,34.217,34.269,34.062,34.151,34.402,34.616,34.373,34.653,34.239,34.358,34.609,34.476,34.58,34.506,34.343,34.513,34.432,34.572,34.646,34.38,34.439,34.38,34.299,34.387,34.447,34.521,34.469,34.424,34.328,34.321,34.373,34.402,34.076,34.38,34.091,34.121,34.358,34.054,34.084,34.024,33.928,34.032,33.935,33.935,34.039,33.861,33.831,34.01,33.72,33.943,33.943,33.898,33.883,33.906,33.928,34.024,33.794,33.831,33.683,33.854,33.705,33.623,33.504,33.601,33.466,33.302,33.437,33.422,33.407,33.519,33.325,33.563,33.183,33.452,33.272,33.227,33.407,33.16,33.257,33.272,33.198,33.399,33.055,33.168,33.347,33.399,33.452,33.235,33.19,33.145,33.227,33.302,33.28,33.168,33.452,33.347,33.332,33.369,33.534,33.541,33.705,33.683,33.735,33.779,33.779,33.854,33.854,33.861,33.98,34.017,34.069,34.328,34.195,34.911,34.801,34.963,35.051,35.227,35.11
35.301,35.242,35.154,35.176,35.007,34.749,34.262,34.032,33.846,33.578,33.534,33.489,33.265,32.861,32.995,32.733,32.718,32.605,32.665,32.492,32.56,32.605,32.44,32.432,32.477,32.598,32.507,32.74,32.838,32.823,32.928,33.13,33.063,33.384,33.474,33.31,33.34,33.377,33.25,33.369,33.466,33.354,33.466,33.548,33.437,33.653,33.496,33.645,33.66,33.802,33.705,33.943,33.92,33.794,33.92,33.816,33.913,34.024,33.787,33.772,33.913,34.039,34.306,34.21,34.291,34.336,34.091,34.113,34.121,34.091,34.299,34.084,34.151,34.113,34.454,34.247,34.136,34.254,34.513,34.202,34.21,34.202,34.328,34.113,34.247,34.365,34.387,34.099,34.535,34.58,34.484,34.535,34.616,34.498,34.572,34.69,34.55,34.55,34.528,34.365,34.38,34.306,34.336,34.35,34.365,34.572,34.424,34.225,34.387,34.313,34.41,34.024,34.299,34.188,33.995,34.173,33.943,34.076,34.024,33.883,33.824,33.794,33.95,33.972,33.638,33.772,33.757,33.645,33.898,33.816,33.98,33.816,33.943,33.846,33.846,33.601,33.787,33.779,33.705,33.399,33.489,33.347,33.34,33.295,33.205,33.317,33.332,33.325,33.541,33.34,33.384,33.496,33.466,33.452,33.205,33.369,33.175,33.115,33.362,33.205,33.332,33.085,33.347,33.235,33.302,33.198,33.354,33.227,33.302,33.489,33.198,33.34,33.325,33.429,33.399,33.399,33.534,33.481,33.601,33.69,33.519,33.764,33.876,33.638,33.668,33.846,34.032,33.891,33.92,34.017,34.484,34.402,34.72,34.882,35.0,35.088,35.293,35.271
