30.961,31.327,31.767,32.229,32.658,33.108,33.295,33.534,33.623,33.638,33.757,33.354,32.973,31.926,30.133,29.539,29.415,29.376,29.167,29.407,29.167,29.198,29.26,29.229,29.268,29.306,29.392,29.454,29.516,29.492,29.647,29.663,29.802,29.74,29.709,29.694,29.632,29.717,29.763,30.072,30.041,30.072,30.318,30.302,30.464,30.556,30.625,30.51,30.625,30.739,31.053,30.923,31.243,31.251,31.904,31.858,31.843,31.858,32.055,32.04,32.251,32.387,32.349,32.379,32.665,32.755,32.538,32.613,32.891,33.01,33.07,32.906,32.635,32.613,32.575,32.658,32.251,32.274,32.168,31.934,31.76,31.851,31.638,31.631,31.35,31.623,31.532,31.654,31.707,31.858,32.025,32.138,32.176,32.304,32.342,32.545,32.447,32.364,32.289,32.198,32.312,32.032,32.07,32.07,32.213,32.07,32.138,31.873,32.244,31.941,32.047,31.82,31.722,31.661,31.638,31.327,31.114,31.114,30.839,30.755,30.724,30.494,30.387,30.371,30.402,30.525,30.571,30.54,30.686,30.525,30.517,29.979,29.848,29.639,29.539,29.446,29.213,29.004,28.933,28.403,28.567,28.426,28.387,28.231,28.105,28.089,28.066,28.082,27.987,28.278,28.317,28.575,29.701,32.191,33.01,32.763,32.965,33.078,33.063,32.838,32.801,32.733,32.507
30.716,31.334,31.805,32.319,32.658,33.085,33.175,33.63,33.764,33.683,33.601,33.578,32.936,31.843,30.025,29.663,29.5,29.5,29.275,29.43,29.244,29.469,29.237,29.112,29.376,29.299,29.485,29.508,29.508,29.461,29.67,29.632,29.833,29.779,29.655,29.609,29.593,29.786,29.771,29.933,30.041,30.141,30.172,30.133,30.056,30.448,30.448,30.287,30.755,30.739,31.014,31.03,31.083,31.319,31.585,31.547,31.684,31.722,31.926,31.888,31.866,31.745,31.972,31.987,32.206,32.342,32.455,32.53,32.755,32.98,33.242,32.658,32.816,32.68,32.665,32.349,32.198,32.032,31.919,31.631,31.676,31.487,31.38,31.357,31.449,31.441,31.623,31.479,31.714,31.767,32.017,31.926,32.229,32.507,32.568,32.575,32.357,32.364,32.402,32.259,32.289,32.13,32.1,32.153,32.206,32.123,32.138,31.994,32.176,31.858,31.813,31.509,31.449,31.236,31.243,30.992,31.053,30.747,30.617,30.479,30.556,30.647,30.402,30.272,30.364,30.31,30.464,30.356,30.325,30.033,30.048,29.794,29.547,29.469,29.384,29.027,28.84,28.863,28.707,28.348,28.434,28.371,28.262,28.246,28.262,28.317,28.27,28.207,28.058,28.191,28.325,28.692,30.164,32.364,33.085,32.995,33.123,33.145,33.145,32.838,32.906,32.56,32.447
30.625,31.167,31.669,32.13,32.583,33.19,33.272,33.452,33.601,33.72,33.742,33.429,32.898,31.57,29.933,29.686,29.678,29.701,29.376,29.438,29.492,29.454,29.523,29.268,29.353,29.508,29.686,29.601,29.508,29.531,29.508,29.902,29.724,29.825,29.609,29.809,29.779,29.701,29.933,29.971,29.848,30.056,30.141,29.995,30.394,30.402,30.456,30.302,30.632,30.602,30.892,30.816,31.053,31.258,31.433,31.471,31.502,31.517,31.426,31.593,31.631,31.456,31.714,31.729,31.775,32.07,32.161,32.402,32.349,32.688,32.838,32.598,32.568,32.507,32.425,32.213,31.979,31.941,31.6,31.327,31.585,31.487,31.54,31.159,31.159,31.35,31.395,31.479,31.714,31.699,31.805,32.062,32.342,32.53,32.538,32.598,32.553,32.553,32.402,32.334,32.425,32.236,32.115,32.198,32.274,32.138,32.168,31.919,32.04,31.798,31.593,31.38,31.114,30.892,30.976,30.762,30.693,30.647,30.394,30.456,30.563,30.54,30.272,30.225,30.202,30.325,30.594,30.348,30.064,29.956,29.995,29.678,29.547,29.221,29.112,29.066,28.902,28.653,28.692,28.309,28.215,28.27,28.176,28.332,28.191,28.309,28.246,28.207,28.152,28.152,28.223,28.676,30.854,32.68,33.085,33.175,33.168,33.168,33.168,32.973,32.853,32.838,32.507
30.579,31.022,31.38,32.13,32.417,32.861,33.138,33.384,33.489,33.452,33.556,33.242,32.801,31.045,29.863,29.585,29.531,29.454,29.392,29.554,29.492,29.461,29.423,29.469,29.376,29.585,29.732,29.237,29.655,29.616,29.694,29.724,29.717,29.779,29.74,29.67,29.825,29.802,29.879,29.817,30.002,30.064,30.149,29.917,30.048,30.325,30.456,30.272,30.602,30.609,30.77,30.862,31.144,31.251,31.35,31.449,31.373,31.266,31.357,31.304,31.228,31.411,31.487,31.555,31.646,31.813,31.798,31.858,31.843,32.146,32.41,32.349,32.319,32.191,32.055,32.115,31.616,31.722,31.464,31.083,31.22,31.037,31.007,31.091,30.953,31.091,31.274,31.175,31.319,31.57,31.805,31.714,32.055,32.455,32.553,32.665,32.379,32.44,32.327,32.176,32.153,32.161,32.108,32.062,32.055,32.002,31.941,31.6,31.631,31.517,31.327,30.969,30.854,30.785,30.586,30.533,30.448,30.456,30.448,30.341,30.248,30.417,30.225,30.295,30.402,30.379,30.379,30.233,30.187,29.887,29.964,29.593,29.438,29.174,29.174,28.98,28.762,28.692,28.52,28.356,28.129,28.168,28.121,28.246,28.019,28.223,28.176,28.199,28.16,28.168,28.176,28.848,31.175,32.522,33.265,33.108,33.354,33.399,33.198,32.965,33.063,32.83,32.5
30.517,30.877,31.258,31.873,32.274,32.921,33.078,33.377,33.474,33.534,33.474,33.227,32.635,30.732,29.956,29.755,29.871,29.74,29.624,29.539,29.655,29.802,29.655,29.322,29.423,29.516,29.663,29.724,29.578,29.616,29.655,29.902,29.678,29.856,29.786,29.809,29.856,29.948,29.809,30.025,29.979,30.241,30.133,29.941,30.248,30.264,30.425,30.341,30.525,30.625,30.755,30.953,31.236,31.236,31.441,31.342,31.403,31.274,31.395,31.342,31.357,31.296,31.471,31.319,31.517,31.623,31.441,31.843,31.691,31.798,32.025,31.934,31.979,31.896,31.858,31.684,31.441,31.646,31.251,31.197,31.014,30.915,30.724,30.869,30.877,30.839,31.091,31.136,31.373,31.509,31.532,31.707,31.911,32.304,32.425,32.598,32.342,32.229,32.062,31.964,32.07,31.979,31.82,31.722,31.79,31.6,31.714,31.304,31.35,31.159,30.953,30.724,30.571,30.571,30.51,30.487,30.51,30.425,30.31,30.394,30.348,30.295,30.348,30.456,30.448,30.502,30.625,30.341,30.248,29.894,29.655,29.516,29.384,29.291,29.299,28.91,28.926,28.684,28.473,28.34,28.254,28.246,27.94,28.082,27.909,28.011,28.371,28.34,28.191,28.434,28.379,28.785,31.251,32.688,33.28,33.384,33.504,33.414,33.34,33.19,32.936,32.965,32.613
30.248,30.755,31.114,31.707,32.138,32.688,33.16,33.287,33.429,33.377,33.429,33.07,32.13,30.417,30.033,29.848,29.863,29.964,29.879,29.717,29.663,29.609,29.694,29.485,29.67,29.694,29.871,30.002,29.902,29.593,29.879,29.917,29.771,29.925,29.856,29.91,29.786,29.701,30.002,29.933,30.018,30.241,30.149,30.287,30.087,30.241,30.325,30.341,30.563,30.625,30.823,30.984,31.152,31.296,31.342,31.319,31.304,31.22,31.38,31.213,31.167,31.327,31.388,31.411,31.502,31.395,31.479,31.418,31.479,31.487,31.676,31.608,31.676,31.616,31.623,31.502,31.243,31.22,31.068,30.67,30.808,30.778,30.632,30.394,30.609,30.701,30.892,30.762,31.175,31.213,31.525,31.669,31.987,32.304,32.342,32.44,32.183,31.858,31.964,32.002,31.904,31.722,31.502,31.487,31.54,31.517,31.35,31.037,31.106,30.747,30.617,30.433,30.425,30.341,30.064,30.064,30.11,30.018,30.064,30.225,30.172,30.187,30.417,30.433,30.272,30.387,30.333,30.202,30.095,30.033,29.887,29.578,29.299,29.244,29.322,29.213,28.91,28.793,28.606,28.223,28.238,28.034,27.877,28.16,28.003,27.854,28.293,28.191,28.246,28.199,28.246,28.707,31.525,32.733,33.489,33.422,33.541,33.616,33.578,33.257,33.085,33.01,32.665
30.417,30.579,31.075,31.729,32.07,32.673,33.175,33.452,33.429,33.295,33.31,32.936,31.767,30.371,30.072,29.948,29.879,30.033,29.964,29.709,29.74,29.74,29.732,29.609,29.562,29.755,30.002,29.74,30.025,30.064,30.041,29.948,29.948,30.041,29.987,29.933,30.002,30.141,29.987,30.187,30.241,30.102,30.218,30.079,30.095,30.364,30.141,30.256,30.348,30.579,30.862,30.686,31.175,31.304,31.471,31.456,31.35,31.281,31.418,31.433,31.502,31.35,31.388,31.334,31.441,31.395,31.487,31.411,31.357,31.616,31.593,31.623,31.441,31.487,31.281,31.289,31.03,30.846,30.999,30.678,30.716,30.586,30.732,30.441,30.387,30.586,30.724,30.716,30.892,31.19,31.388,31.57,32.017,32.221,32.146,32.296,31.904,31.828,31.608,31.684,31.6,31.38,31.296,31.281,31.373,31.479,31.365,30.785,30.999,30.823,30.709,30.51,30.21,30.018,30.087,29.987,29.817,29.979,30.164,29.941,30.195,30.241,30.125,30.256,30.318,30.379,30.494,30.295,30.172,29.979,29.879,29.632,29.554,29.415,29.508,29.423,29.143,28.887,28.661,28.45,28.246,28.121,28.113,27.948,27.979,28.058,28.152,28.168,28.105,28.238,28.387,28.567,31.57,32.921,33.511,33.511,33.534,33.645,33.548,33.317,33.287,32.973,32.635
30.087,30.425,30.747,31.661,31.979,32.605,32.891,33.332,33.354,33.272,33.212,32.402,31.365,30.471,30.31,30.279,30.156,30.195,29.933,29.956,29.848,29.663,29.802,29.732,29.948,29.763,29.964,29.987,29.995,30.079,30.102,30.033,30.11,30.01,30.133,30.01,29.956,30.218,30.002,30.333,30.125,30.348,30.356,30.095,30.272,30.356,30.402,30.356,30.379,30.248,30.609,30.663,31.068,31.121,31.251,31.411,31.426,31.593,31.699,31.661,31.593,31.441,31.38,31.502,31.555,31.494,31.464,31.38,31.502,31.555,31.471,31.464,31.35,31.114,31.281,31.159,31.053,31.152,30.823,30.594,30.663,30.448,30.64,30.456,30.464,30.655,30.747,30.647,30.785,30.908,31.441,31.441,31.972,31.911,32.062,32.062,31.851,31.729,31.578,31.487,31.426,31.274,31.289,31.144,31.152,31.289,31.053,30.724,30.724,30.456,30.586,30.402,30.118,30.156,30.179,29.848,29.917,29.91,30.095,30.079,30.264,30.033,30.149,30.172,30.164,30.264,30.279,30.141,30.272,30.087,29.925,29.663,29.717,29.492,29.717,29.353,29.221,28.856,28.614,28.371,28.082,28.074,28.121,28.121,27.924,27.956,27.932,28.136,28.191,28.309,28.348,28.739,31.737,33.025,33.705,33.563,33.601,33.787,33.519,33.392,33.295,33.025,32.53
30.272,30.379,30.816,31.509,32.047,32.515,33.018,33.227,33.384,33.265,33.16,32.266,31.159,30.379,30.333,30.218,30.279,30.364,30.264,30.041,29.887,29.871,29.879,29.879,30.025,29.941,30.202,30.056,30.125,30.156,30.202,30.287,30.225,30.102,30.095,30.241,30.272,30.333,30.287,30.433,30.417,30.417,30.433,30.356,30.356,30.348,30.441,30.272,30.371,30.425,30.801,30.77,31.068,31.175,31.464,31.54,31.6,31.661,31.82,31.631,31.578,31.714,31.654,31.6,31.669,31.562,31.798,31.57,31.547,31.54,31.669,31.411,31.426,31.274,31.197,31.251,30.892,31.06,30.877,30.556,30.77,30.709,30.655,30.625,30.387,30.617,30.77,30.816,30.9,30.999,31.266,31.509,32.055,32.146,32.191,32.357,31.957,31.745,31.441,31.266,31.266,31.228,31.213,31.182,31.167,31.159,31.106,30.816,30.984,30.632,30.579,30.264,30.033,29.941,30.079,30.041,29.894,30.11,29.956,30.033,30.002,30.018,30.11,30.025,30.11,30.318,30.21,30.118,30.272,30.018,29.971,29.655,29.523,29.485,29.678,29.384,29.299,28.941,28.645,28.332,28.254,28.027,28.027,27.979,27.901,27.972,28.129,27.979,28.317,28.481,28.293,28.91,32.206,32.98,33.541,33.735,33.757,33.764,33.556,33.28,33.04,32.936,32.658
30.125,30.356,30.816,31.464,31.934,32.455,32.921,33.138,33.212,33.153,32.77,31.767,30.969,30.433,30.394,30.302,30.31,30.556,30.295,30.21,30.095,29.917,30.11,29.987,30.064,30.195,30.272,30.187,30.264,30.348,30.218,30.41,30.364,30.31,30.225,30.248,30.187,30.448,30.371,30.51,30.187,30.502,30.471,30.302,30.295,30.579,30.433,30.195,30.356,30.133,30.747,30.54,30.976,30.961,31.487,31.395,31.661,31.798,31.881,31.851,31.828,31.722,31.638,31.737,31.722,31.661,31.919,31.729,31.707,31.782,31.798,31.471,31.449,31.357,31.426,31.266,31.197,31.007,30.793,30.77,30.762,30.663,30.594,30.632,30.632,30.846,30.923,30.946,31.037,31.037,31.182,31.494,31.684,31.994,32.1,32.522,32.115,31.896,31.456,31.312,31.228,31.213,30.984,31.053,31.075,31.167,31.144,30.678,30.793,30.441,30.609,30.21,30.248,30.018,30.156,29.917,29.763,29.964,29.833,29.84,29.933,29.925,29.948,29.894,30.072,29.971,30.264,30.272,30.279,29.902,29.879,29.724,29.539,29.624,29.438,29.322,29.19,28.739,28.497,28.136,28.152,28.262,27.814,27.94,27.901,27.948,28.176,28.097,28.113,28.348,28.434,29.042,32.289,33.153,33.861,33.638,33.668,33.66,33.601,33.452,33.183,32.921,32.312
30.402,30.41,30.693,31.319,31.767,32.59,32.718,33.063,33.025,33.025,32.485,31.631,30.808,30.678,30.548,30.563,30.556,30.778,30.448,30.295,30.195,30.133,30.256,30.187,30.164,30.233,30.371,30.464,30.302,30.487,30.387,30.464,30.417,30.571,30.225,30.394,30.387,30.341,30.325,30.41,30.51,30.701,30.625,30.471,30.64,30.67,30.494,30.364,30.487,30.325,30.732,30.724,31.06,31.121,31.342,31.532,31.805,31.866,32.01,32.055,31.926,31.888,31.714,31.843,31.949,31.851,31.979,31.911,31.994,31.904,32.01,31.722,31.517,31.638,31.494,31.373,31.121,31.167,31.106,30.778,30.823,30.732,30.724,30.693,30.747,30.93,30.953,30.831,31.045,31.342,31.373,31.433,31.729,31.964,32.085,32.455,32.032,31.881,31.661,31.562,31.441,31.014,31.19,30.961,31.037,31.167,31.19,30.801,30.93,30.464,30.678,30.464,30.387,30.225,30.21,30.102,29.779,29.863,29.894,29.717,29.802,29.809,29.802,29.67,29.933,30.087,30.441,30.464,30.448,30.048,29.933,29.562,29.593,29.399,29.516,29.011,28.895,28.715,28.809,28.215,28.27,28.16,28.097,27.972,28.136,27.987,28.176,28.168,28.136,28.504,28.536,29.112,32.545,33.272,33.928,33.623,33.697,33.75,33.377,33.295,32.973,32.801,32.41
