34.106,34.594,34.926,35.257,35.594,35.725,35.988,35.908,36.294,36.221,36.475,36.512,36.613,36.671,36.381,35.828,34.72,33.846,33.526,33.504,33.474,33.489,33.31,33.392,33.354,33.31,33.414,33.511,33.526,33.429,33.616,33.653,33.504,34.01,33.653,33.742,33.586,33.571,33.586,33.571,33.816,33.779,33.965,33.92,34.136,34.151,34.313,34.232,34.099,34.306,34.343,34.284,34.41,34.676,34.543,34.506,34.69,34.779,34.742,34.749,35.014,34.83,34.86,34.764,34.572,34.572,34.631,34.557,34.661,34.535,34.461,34.513,34.313,34.321,34.121,34.306,34.35,34.262,34.128,34.106,34.365,34.299,34.328,34.336,34.565,34.58,34.69,34.911,35.044,35.014,34.897,34.978,34.771,34.712,34.705,34.646,34.491,34.506,34.602,34.72,34.683,34.631,34.735,34.793,34.639,34.616,34.447,34.417,34.35,34.38,34.313,34.306,34.432,34.336,34.158,34.024,34.239,34.247,34.313,34.032,33.891,34.002,33.727,33.608,33.638,33.563,33.75,33.422,33.399,33.205,33.25,33.19,33.242,32.823,32.943,32.838,32.995,33.085,33.392,34.557,36.177,36.744,36.41,36.533,36.163,36.126,36.025,36.01,35.988,35.755,35.586
33.794,34.38,34.941,35.183,35.535,35.696,36.003,35.82,36.243,36.265,36.57,36.635,36.657,36.584,36.374,35.995,34.631,33.764,33.571,33.586,33.675,33.317,33.474,33.347,33.556,33.504,33.534,33.616,33.399,33.653,33.593,33.772,33.616,33.876,33.824,33.98,33.705,33.868,33.556,33.586,33.891,33.876,33.943,34.106,34.099,33.972,34.076,34.173,34.284,34.21,34.262,34.306,34.387,34.661,34.572,34.72,34.631,34.882,34.676,34.786,34.955,34.919,34.875,34.86,34.867,34.757,34.653,34.712,34.69,34.616,34.668,34.624,34.284,34.424,34.239,34.336,34.336,34.284,34.143,34.217,34.151,34.202,34.313,34.387,34.535,34.631,34.757,35.036,35.132,35.029,34.904,34.933,34.676,34.735,34.639,34.808,34.757,34.786,34.521,34.779,34.845,34.557,34.69,34.86,34.609,34.808,34.469,34.498,34.454,34.306,34.38,34.439,34.313,34.336,34.269,34.084,34.38,34.21,34.173,34.062,33.943,33.943,33.697,33.809,33.824,33.742,33.504,33.437,33.183,33.295,33.325,33.212,33.123,32.921,33.025,32.853,32.936,33.048,33.295,34.823,36.105,36.497,36.606,36.425,36.265,36.09,36.061,36.054,35.901,35.747,35.638
32.507,34.306,34.889,35.161,35.455,35.791,35.886,35.82,36.148,36.177,36.388,36.57,36.787,36.642,36.461,35.85,34.727,33.831,33.526,33.638,33.668,33.504,33.496,33.578,33.399,33.586,33.481,33.794,33.541,33.571,33.712,33.868,33.645,33.906,33.697,33.906,33.868,33.824,33.794,33.72,33.854,33.824,33.965,33.98,34.113,34.032,34.21,34.136,34.128,34.291,34.41,34.373,34.358,34.712,34.624,34.521,34.72,34.712,34.535,34.705,34.933,34.764,34.867,34.86,34.668,34.904,34.779,34.653,34.58,34.543,34.521,34.476,34.306,34.424,34.269,34.158,34.35,34.195,34.173,34.113,34.276,34.217,34.202,34.299,34.447,34.698,34.911,35.367,35.125,35.161,35.0,34.985,34.771,34.816,34.875,34.735,34.668,34.764,34.816,34.742,34.919,34.764,34.735,34.83,34.705,34.461,34.683,34.395,34.484,34.395,34.306,34.313,34.447,34.276,34.247,34.165,34.225,34.128,34.091,34.151,33.958,33.935,33.906,33.965,33.794,33.787,33.772,33.452,33.287,33.07,33.377,33.115,33.1,32.995,32.988,32.98,33.1,32.98,33.638,35.0,36.148,36.613,36.439,36.381,36.032,36.257,36.017,36.046,36.141,35.85,35.674
30.417,33.839,34.661,35.007,35.323,35.638,35.791,35.769,36.119,36.207,36.366,36.512,36.649,36.555,36.337,35.725,34.631,33.816,33.653,33.66,33.816,33.578,33.504,33.623,33.474,33.541,33.504,33.72,33.586,33.563,33.75,33.816,33.69,34.032,33.839,34.002,33.943,33.876,33.883,33.831,33.883,33.854,33.98,33.972,34.165,34.106,34.151,34.202,34.217,34.276,34.373,34.38,34.424,34.594,34.609,34.469,34.616,34.676,34.587,34.668,34.845,34.705,34.83,34.786,34.616,34.897,34.742,34.764,34.668,34.58,34.521,34.557,34.299,34.358,34.284,34.217,34.262,34.091,34.113,34.076,34.18,34.188,34.165,34.306,34.424,34.749,34.97,35.323,35.249,35.242,35.08,35.147,34.911,34.86,34.963,34.83,34.72,34.83,34.793,34.801,34.904,34.801,34.639,34.779,34.624,34.535,34.58,34.336,34.424,34.336,34.321,34.328,34.461,34.313,34.373,34.21,34.365,34.276,34.188,34.195,34.039,34.099,33.995,34.032,33.935,33.928,33.861,33.519,33.34,33.212,33.31,33.07,33.108,32.965,32.973,33.078,33.153,33.085,33.63,35.044,36.097,36.555,36.468,36.41,36.199,36.257,36.068,36.112,36.032,35.871,35.806
28.231,33.377,34.439,34.845,35.198,35.491,35.703,35.733,36.09,36.236,36.352,36.461,36.512,36.475,36.221,35.608,34.543,33.802,33.794,33.697,33.98,33.653,33.519,33.66,33.548,33.496,33.526,33.653,33.638,33.563,33.787,33.779,33.727,34.173,33.987,34.106,34.032,33.928,33.965,33.965,33.92,33.883,33.995,33.972,34.225,34.188,34.091,34.276,34.313,34.269,34.35,34.402,34.498,34.491,34.594,34.424,34.528,34.646,34.646,34.661,34.779,34.639,34.801,34.712,34.572,34.897,34.72,34.889,34.771,34.609,34.521,34.646,34.306,34.284,34.306,34.284,34.173,33.987,34.054,34.032,34.084,34.173,34.128,34.313,34.395,34.816,35.029,35.279,35.389,35.33,35.161,35.315,35.058,34.911,35.058,34.941,34.779,34.897,34.771,34.867,34.889,34.838,34.543,34.727,34.55,34.616,34.476,34.284,34.365,34.276,34.336,34.358,34.484,34.35,34.498,34.254,34.506,34.424,34.299,34.239,34.121,34.269,34.091,34.099,34.084,34.069,33.95,33.586,33.399,33.347,33.242,33.033,33.115,32.943,32.965,33.183,33.212,33.183,33.638,35.095,36.054,36.504,36.504,36.454,36.359,36.265,36.119,36.177,35.922,35.901,35.937
25.884,31.919,34.225,34.764,35.029,35.425,35.689,35.915,36.119,36.308,36.279,36.497,36.512,36.388,36.199,35.565,34.439,33.831,33.794,33.883,33.928,33.854,33.735,33.735,33.563,33.601,33.638,33.839,33.697,33.541,33.727,33.861,33.876,34.232,34.195,34.195,34.121,34.032,33.906,34.099,34.21,34.158,34.091,34.173,34.306,34.21,34.262,34.402,34.269,34.387,34.387,34.454,34.565,34.572,34.557,34.528,34.602,34.742,34.602,34.535,34.631,34.41,34.58,34.587,34.698,34.86,34.616,34.668,34.587,34.587,34.491,34.506,34.35,34.328,34.173,34.18,34.017,34.128,33.958,34.136,34.188,34.143,34.232,34.202,34.609,34.786,35.051,35.323,35.293,35.286,35.132,35.11,35.154,34.948,34.963,35.022,34.808,34.941,34.749,34.779,34.823,34.676,34.653,34.602,34.513,34.402,34.55,34.321,34.461,34.306,34.306,34.543,34.402,34.41,34.424,34.365,34.572,34.513,34.565,34.469,34.343,34.262,34.239,34.306,34.269,34.262,33.854,33.69,33.511,33.325,33.399,32.995,32.98,33.093,33.212,33.085,33.153,33.205,33.69,35.176,36.163,36.396,36.497,36.475,36.308,36.308,36.221,35.988,36.032,36.003,35.74
24.398,29.601,33.876,34.631,34.978,35.425,35.667,35.645,36.046,36.177,36.432,36.345,36.417,36.316,36.177,35.521,34.469,33.935,33.98,33.98,34.032,34.069,33.854,33.645,33.548,33.534,33.571,33.653,33.571,33.72,33.868,34.01,34.01,34.039,34.121,34.165,33.913,34.069,33.987,34.017,33.987,34.158,34.299,34.173,34.387,34.284,34.291,34.284,34.195,34.321,34.387,34.469,34.624,34.447,34.602,34.631,34.594,34.72,34.602,34.565,34.69,34.653,34.602,34.587,34.557,34.616,34.69,34.653,34.653,34.609,34.616,34.424,34.38,34.276,34.321,34.084,34.024,34.024,34.032,34.039,33.965,34.047,34.076,34.232,34.683,34.742,35.029,35.433,35.139,35.08,35.22,34.978,35.073,34.911,34.911,34.97,34.963,34.838,34.801,34.735,34.55,34.543,34.513,34.565,34.447,34.373,34.336,34.313,34.321,34.373,34.173,34.262,34.328,34.461,34.373,34.447,34.639,34.565,34.572,34.661,34.447,34.469,34.276,34.247,34.454,34.165,34.017,33.623,33.392,33.265,33.332,33.175,33.078,33.025,33.25,33.153,33.078,33.347,33.712,35.462,36.207,36.606,36.541,36.41,36.381,36.265,36.126,36.141,36.025,35.879,35.586
23.433,27.673,33.16,34.565,34.933,35.389,35.623,35.777,36.134,36.257,36.301,36.468,36.308,36.345,36.192,35.484,34.269,34.091,34.165,34.173,34.291,33.928,33.668,33.638,33.541,33.608,33.802,33.809,33.898,33.794,33.972,34.017,33.779,34.091,33.883,34.039,33.995,34.024,33.98,34.076,34.195,34.18,34.321,34.336,34.535,34.395,34.521,34.321,34.299,34.439,34.55,34.594,34.58,34.624,34.793,34.565,34.609,34.941,34.616,34.587,34.565,34.616,34.55,34.653,34.336,34.587,34.484,34.631,34.676,34.506,34.683,34.424,34.276,34.328,34.128,34.062,34.173,34.106,34.076,34.151,34.121,34.076,34.047,34.232,34.624,34.83,35.132,35.051,35.095,34.948,34.816,35.029,35.036,34.742,34.845,34.904,35.088,35.014,34.83,34.867,34.852,34.764,34.609,34.528,34.506,34.484,34.195,34.476,34.395,34.284,34.188,34.424,34.343,34.469,34.491,34.565,34.838,34.793,34.948,34.661,34.705,34.55,34.469,34.365,34.217,34.054,33.764,33.712,33.586,33.25,33.407,33.168,33.19,33.1,33.369,33.19,33.287,33.302,33.928,35.491,36.49,36.657,36.613,36.577,36.352,36.323,36.134,36.112,35.974,35.82,35.696
22.732,25.772,31.843,34.254,34.904,35.242,35.484,35.798,36.068,36.192,36.323,36.359,36.454,36.243,35.703,35.205,34.476,34.195,34.128,34.247,34.151,33.98,33.735,33.72,33.802,33.802,33.623,34.01,33.809,33.824,34.084,33.98,33.972,34.054,34.091,34.121,34.121,33.98,33.958,34.076,34.217,34.106,34.247,34.306,34.602,34.387,34.321,34.417,34.35,34.358,34.387,34.668,34.727,34.742,34.764,34.852,34.823,34.816,34.572,34.801,34.631,34.55,34.565,34.653,34.38,34.498,34.535,34.594,34.668,34.565,34.572,34.387,34.239,34.195,34.054,33.958,34.151,34.084,33.876,33.92,34.032,34.084,34.01,34.143,34.484,34.705,34.897,35.0,35.058,35.029,34.992,34.963,34.771,34.587,34.801,34.838,34.963,34.926,34.816,34.683,34.786,34.572,34.602,34.55,34.594,34.498,34.424,34.313,34.276,34.113,34.262,34.21,34.232,34.276,34.639,34.572,34.793,35.073,34.97,34.698,34.506,34.521,34.343,34.313,34.225,33.95,33.846,33.742,33.593,33.437,33.399,33.235,33.235,33.22,33.369,33.332,33.384,33.66,34.232,35.638,36.483,36.794,36.548,36.519,36.526,36.272,36.177,36.054,35.974,35.798,35.608
22.118,24.585,30.018,34.054,34.771,35.161,35.521,35.784,36.046,36.17,36.308,36.192,36.148,35.988,35.682,34.985,34.521,34.143,34.217,34.306,34.21,33.958,33.794,33.645,33.75,33.846,33.839,33.972,33.601,33.98,34.373,34.128,33.935,34.024,33.794,33.98,33.95,34.039,33.935,33.987,34.151,34.217,34.447,34.336,34.557,34.432,34.461,34.299,34.476,34.365,34.469,34.639,34.757,34.875,34.749,34.867,34.771,34.816,34.639,34.793,34.543,34.683,34.727,34.631,34.55,34.742,34.424,34.454,34.447,34.395,34.461,34.373,34.395,34.128,34.21,33.98,34.165,34.247,34.091,33.987,34.18,34.217,34.076,34.099,34.461,34.705,34.757,35.073,35.132,35.103,34.948,34.845,34.631,34.83,34.786,34.793,34.875,35.132,34.712,34.904,34.793,34.742,34.668,34.521,34.461,34.484,34.38,34.269,34.321,34.247,34.01,34.328,34.225,34.402,34.543,34.668,34.926,35.161,35.014,34.779,34.469,34.447,34.38,34.195,34.069,33.995,33.906,33.683,33.712,33.586,33.534,33.265,33.272,33.31,33.34,33.354,33.504,33.623,34.032,35.718,36.483,36.678,36.584,36.635,36.33,36.148,36.156,35.995,35.82,35.777,35.396
21.617,23.581,27.932,33.459,34.572,35.095,35.572,35.557,36.105,36.156,36.272,36.192,36.061,35.784,35.345,34.845,34.447,34.402,34.395,34.476,34.276,34.01,33.846,33.883,33.779,33.943,33.943,34.076,34.01,34.106,34.091,34.128,34.039,34.039,33.935,33.868,33.913,34.017,34.099,33.965,34.106,34.269,34.387,34.373,34.58,34.572,34.55,34.513,34.646,34.484,34.498,34.557,34.882,34.904,35.103,34.955,34.882,35.073,34.69,34.838,34.712,34.572,34.779,34.897,34.668,34.683,34.513,34.521,34.491,34.498,34.447,34.336,34.299,34.225,34.128,34.084,34.225,34.017,34.173,34.106,34.202,34.321,34.269,34.165,34.432,34.661,34.882,34.941,35.007,35.11,34.889,34.779,34.676,34.565,34.735,34.749,34.823,35.073,34.955,34.897,34.801,34.705,34.565,34.572,34.491,34.343,34.424,34.121,34.091,34.225,34.151,34.113,34.343,34.343,34.35,34.439,34.985,35.073,35.022,34.653,34.602,34.469,34.18,34.202,34.195,34.062,34.032,33.935,33.712,33.653,33.645,33.534,33.28,33.332,33.384,33.369,33.369,33.526,34.188,35.645,36.439,36.62,36.62,36.533,36.381,36.156,36.083,36.025,35.879,35.696,35.469
21.693,22.79,26.14,32.236,34.513,34.933,35.323,35.572,35.988,36.01,36.076,36.126,36.061,35.579,35.264,34.816,34.313,34.513,34.535,34.447,34.587,33.935,33.972,33.972,33.92,33.958,34.062,34.254,33.891,34.076,34.113,34.136,34.002,34.106,33.958,33.883,33.92,33.987,33.995,34.062,34.35,34.358,34.395,34.528,34.535,34.424,34.528,34.661,34.683,34.557,34.727,34.69,34.757,34.941,34.838,35.088,35.213,35.103,34.757,35.022,34.948,34.793,34.838,34.941,34.823,34.801,34.727,34.808,34.55,34.646,34.521,34.454,34.365,34.306,34.262,34.136,34.165,33.995,34.173,34.136,34.239,34.173,34.069,34.232,34.484,34.646,34.771,34.963,35.176,35.007,35.007,34.72,34.646,34.676,34.69,34.727,34.735,34.933,34.948,35.014,34.86,34.823,34.735,34.535,34.594,34.498,34.513,34.165,34.151,34.21,33.995,34.165,34.291,34.225,34.41,34.476,34.712,34.985,34.793,34.55,34.572,34.565,34.306,34.336,34.35,34.195,34.18,34.158,34.084,33.757,33.935,33.608,33.601,33.452,33.571,33.332,33.556,33.601,34.232,35.711,36.577,36.693,36.417,36.396,36.49,36.257,35.857,36.01,35.784,35.667,35.271
21.282,22.226,24.901,30.885,34.336,34.823,35.345,35.403,35.922,35.886,35.908,36.09,35.835,35.345,34.978,34.587,34.587,34.594,34.705,34.528,34.262,33.868,33.943,33.891,34.047,34.106,34.054,33.943,34.032,33.972,34.091,34.173,34.002,34.076,34.128,34.217,33.987,34.047,33.972,34.151,34.38,34.38,34.58,34.454,34.69,34.528,34.565,34.565,34.668,34.727,34.58,34.616,34.875,35.036,35.139,35.044,35.051,35.088,34.897,34.793,34.919,34.661,34.808,34.86,34.941,34.771,34.779,34.904,34.845,34.764,34.764,34.528,34.484,34.276,34.202,34.128,34.165,34.106,34.084,34.306,34.336,34.299,34.173,34.136,34.461,34.609,34.535,34.786,34.97,34.72,34.978,34.801,34.786,34.698,34.83,34.749,34.786,34.926,34.779,34.852,34.83,34.823,34.676,34.676,34.469,34.387,34.21,34.173,34.128,33.935,34.076,34.062,34.106,34.173,34.276,34.195,34.631,34.616,34.631,34.461,34.535,34.498,34.358,34.365,34.461,34.328,34.225,34.276,34.143,33.906,33.839,33.675,33.474,33.452,33.392,33.452,33.578,33.63,34.358,35.725,36.374,36.562,36.446,36.345,36.279,36.046,35.944,35.835,35.74,35.425,35.132
